condition,family,model,layer,head,selection_rho,selection_p,n_selection,selection_p_fdr
natural,gpt2,gpt2-xl,42,8,-0.06521739130434781,0.7620689398781239,24,0.9437386252360666
natural,gpt2,gpt2-xl,42,16,-0.0634782608695652,0.768242407223753,24,0.9484474163256211
natural,gpt2,gpt2-xl,33,1,-0.0608695652173913,0.7775281884531549,24,0.9517531823010126
natural,gpt2,gpt2-xl,40,11,-0.05826086956521739,0.7868436161547347,24,0.9517531823010126
natural,gpt2,gpt2-xl,46,3,-0.05826086956521739,0.7868436161547347,24,0.9517531823010126
natural,gpt2,gpt2-xl,37,17,-0.05826086956521739,0.7868436161547347,24,0.9517531823010126
natural,gpt2,gpt2-xl,32,23,-0.05739130434782608,0.7899551413098405,24,0.9517531823010126
natural,gpt2,gpt2-xl,39,24,-0.04869565217391304,0.8212344730022532,24,0.980578475226571
natural,gpt2,gpt2-xl,39,8,-0.04869565217391304,0.8212344730022532,24,0.980578475226571
natural,gpt2,gpt2-xl,40,5,-0.04521739130434782,0.8338234219848106,24,0.9867732804553973
natural,gpt2,gpt2-xl,32,3,-0.041739130434782605,0.8464521133997218,24,0.9900024718125401
natural,gpt2,gpt2-xl,36,13,-0.04,0.8527804394339904,24,0.991605162132547
natural,gpt2,gpt2-xl,46,14,-0.03652173913043478,0.8654631927363388,24,0.9967824967252694
natural,gpt2,gpt2-xl,32,15,-0.033913043478260865,0.8749966229566861,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,18,-0.033913043478260865,0.8749966229566861,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,1,-0.03304347826086956,0.8781782520387229,24,0.9967824967252694
natural,gpt2,gpt2-xl,37,11,-0.03130434782608695,0.884546955655295,24,0.9967824967252694
natural,gpt2,gpt2-xl,39,20,-0.03130434782608695,0.884546955655295,24,0.9967824967252694
natural,gpt2,gpt2-xl,41,18,-0.029565217391304344,0.8909226043767046,24,0.9967824967252694
natural,gpt2,gpt2-xl,42,3,-0.029565217391304344,0.8909226043767046,24,0.9967824967252694
natural,gpt2,gpt2-xl,40,21,-0.027826086956521737,0.8973048186218164,24,0.9967824967252694
natural,gpt2,gpt2-xl,32,6,-0.02695652173913043,0.9004982689028822,24,0.9967824967252694
natural,gpt2,gpt2-xl,34,20,-0.02434782608695652,0.9100874200789535,24,0.9967824967252694
natural,gpt2,gpt2-xl,35,6,-0.023478260869565212,0.9132865779270147,24,0.9967824967252694
natural,gpt2,gpt2-xl,44,1,-0.021739130434782605,0.9196887674366272,24,0.9967824967252694
natural,gpt2,gpt2-xl,45,18,-0.020869565217391303,0.9228917031216202,24,0.9967824967252694
natural,gpt2,gpt2-xl,41,22,-0.02,0.9260958020254711,24,0.9967824967252694
natural,gpt2,gpt2-xl,34,15,-0.019130434782608695,0.9293010160374854,24,0.9967824967252694
natural,gpt2,gpt2-xl,41,17,-0.019130434782608695,0.9293010160374854,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,3,-0.017391304347826087,0.9357145967179171,24,0.9967824967252694
natural,gpt2,gpt2-xl,40,10,-0.017391304347826087,0.9357145967179171,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,19,-0.014782608695652172,0.9453421257736343,24,0.9967824967252694
natural,gpt2,gpt2-xl,33,5,-0.013913043478260868,0.9485530177017847,24,0.9967824967252694
natural,gpt2,gpt2-xl,36,1,-0.010434782608695651,0.9614038727773804,24,0.9967824967252694
natural,gpt2,gpt2-xl,33,7,-0.010434782608695651,0.9614038727773804,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,5,-0.009565217391304347,0.9646181660759277,24,0.9967824967252694
natural,gpt2,gpt2-xl,34,12,-0.007826086956521738,0.9710483085120961,24,0.9967824967252694
natural,gpt2,gpt2-xl,46,17,-0.005217391304347826,0.9806966832535792,24,0.9967824967252694
natural,gpt2,gpt2-xl,36,17,-0.004347826086956522,0.9839134567350358,24,0.9967824967252694
natural,gpt2,gpt2-xl,39,13,-0.003478260869565217,0.9871304734643621,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,7,-0.0017391304347826085,0.9935650421080594,24,0.9967824967252694
natural,gpt2,gpt2-xl,41,9,-0.0008695652173913043,0.9967824967252694,24,0.9967824967252694
natural,gpt2,gpt2-xl,34,10,0.0008695652173913043,0.9967824967252694,24,0.9967824967252694
natural,gpt2,gpt2-xl,35,10,0.0017391304347826085,0.9935650421080594,24,0.9967824967252694
natural,gpt2,gpt2-xl,46,4,0.003478260869565217,0.9871304734643621,24,0.9967824967252694
natural,gpt2,gpt2-xl,35,17,0.004347826086956522,0.9839134567350358,24,0.9967824967252694
natural,gpt2,gpt2-xl,47,22,0.005217391304347826,0.9806966832535792,24,0.9967824967252694
natural,gpt2,gpt2-xl,37,13,0.005217391304347826,0.9806966832535792,24,0.9967824967252694
natural,gpt2,gpt2-xl,34,0,0.00608695652173913,0.9774802016477158,24,0.9967824967252694
natural,gpt2,gpt2-xl,36,9,0.007826086956521738,0.9710483085120961,24,0.9967824967252694
natural,gpt2,gpt2-xl,38,2,0.008695652173913044,0.967832994170269,24,0.9967824967252694
natural,gpt2,gpt2-xl,42,17,0.010434782608695651,0.9614038727773804,24,0.9967824967252694
natural,gpt2,gpt2-xl,38,17,0.011304347826086955,0.958190162801108,24,0.9967824967252694
natural,gpt2,gpt2-xl,33,11,0.011304347826086955,0.958190162801108,24,0.9967824967252694
natural,gpt2,gpt2-xl,46,2,0.011304347826086955,0.958190162801108,24,0.9967824967252694
natural,gpt2,gpt2-xl,39,6,0.01217391304347826,0.9549770846497847,24,0.9967824967252694
natural,gpt2,gpt2-xl,44,7,0.013913043478260868,0.9485530177017847,24,0.9967824967252694
natural,gpt2,gpt2-xl,37,19,0.01826086956521739,0.9325072970015154,24,0.9967824967252694
natural,gpt2,gpt2-xl,37,7,0.020869565217391303,0.9228917031216202,24,0.9967824967252694
natural,gpt2,gpt2-xl,42,4,0.020869565217391303,0.9228917031216202,24,0.9967824967252694
natural,gpt2,gpt2-xl,35,11,0.021739130434782605,0.9196887674366272,24,0.9967824967252694
natural,gpt2,gpt2-xl,40,1,0.02260869565217391,0.9164870430337815,24,0.9967824967252694
natural,gpt2,gpt2-xl,46,20,0.027826086956521737,0.8973048186218164,24,0.9967824967252694
natural,gpt2,gpt2-xl,36,12,0.02869565217391304,0.8941129145750657,24,0.9967824967252694
natural,gpt2,gpt2-xl,34,11,0.02869565217391304,0.8941129145750657,24,0.9967824967252694
natural,gpt2,gpt2-xl,33,15,0.03043478260869565,0.8877339355759605,24,0.9967824967252694
natural,gpt2,gpt2-xl,45,22,0.03304347826086956,0.8781782520387229,24,0.9967824967252694
natural,gpt2,gpt2-xl,43,1,0.03913043478260869,0.855947935071337,24,0.9924034029812603
natural,gpt2,gpt2-xl,41,4,0.04,0.8527804394339904,24,0.991605162132547
natural,gpt2,gpt2-xl,43,18,0.041739130434782605,0.8464521133997218,24,0.9900024718125401
natural,gpt2,gpt2-xl,32,18,0.04347826086956521,0.8401329841149333,24,0.9883917460175686
natural,gpt2,gpt2-xl,47,17,0.04347826086956521,0.8401329841149333,24,0.9883917460175686
natural,gpt2,gpt2-xl,38,20,0.046956521739130425,0.8275237958648594,24,0.9822240900473107
natural,gpt2,gpt2-xl,32,14,0.047826086956521734,0.8243778236378612,24,0.9814021709974537
natural,gpt2,gpt2-xl,43,17,0.05652173913043478,0.7930697839291405,24,0.9526363770920606
natural,gpt2,gpt2-xl,34,5,0.05739130434782608,0.7899551413098405,24,0.9517531823010126
natural,gpt2,gpt2-xl,36,20,0.05826086956521739,0.7868436161547347,24,0.9517531823010126
natural,gpt2,gpt2-xl,33,4,0.06173913043478261,0.7744295754905792,24,0.9517531823010126
natural,gpt2,gpt2-xl,41,2,0.06782608695652173,0.7528351863688199,24,0.9381123817679997
natural,gpt2,gpt2-xl,37,14,0.06869565217391303,0.749764493394595,24,0.9381123817679997
natural,gpt2,gpt2-xl,44,17,0.06956521739130435,0.7466974841785088,24,0.9381123817679997
natural,gpt2,gpt2-xl,35,16,0.07217391304347825,0.7375189840952583,24,0.9335683342977954
natural,gpt2,gpt2-xl,43,19,0.07304347826086956,0.7344671341768292,24,0.9335683342977954
natural,gpt2,gpt2-xl,39,11,0.07391304347826086,0.7314191793924034,24,0.9335683342977954
natural,gpt2,gpt2-xl,41,14,0.07565217391304348,0.7253351223309568,24,0.9335683342977954
natural,gpt2,gpt2-xl,38,1,0.07739130434782608,0.7192671455433247,24,0.9335683342977954
natural,gpt2,gpt2-xl,34,9,0.07826086956521738,0.7162392905010877,24,0.9335683342977954
natural,gpt2,gpt2-xl,32,19,0.07913043478260869,0.7132155791016112,24,0.9335683342977954
natural,gpt2,gpt2-xl,36,3,0.0826086956521739,0.7011629844471832,24,0.9335683342977954
natural,gpt2,gpt2-xl,46,1,0.08434782608695651,0.6951626031358499,24,0.9335683342977954
natural,gpt2,gpt2-xl,32,1,0.08956521739130434,0.6772689468428972,24,0.9335683342977954
natural,gpt2,gpt2-xl,44,12,0.09391304347826085,0.6624853858393347,24,0.9335683342977954
natural,gpt2,gpt2-xl,41,24,0.09478260869565217,0.659543078769137,24,0.9335683342977954
natural,gpt2,gpt2-xl,33,10,0.09652173913043478,0.6536731719946905,24,0.9335683342977954
natural,gpt2,gpt2-xl,33,24,0.09652173913043478,0.6536731719946905,24,0.9335683342977954
natural,gpt2,gpt2-xl,39,15,0.10086956521739131,0.6390859319090778,24,0.9329721633709165
natural,gpt2,gpt2-xl,38,15,0.10173913043478258,0.6361837822056855,24,0.9329721633709165
natural,gpt2,gpt2-xl,46,11,0.1026086956521739,0.6332868165639749,24,0.9329721633709165
natural,gpt2,gpt2-xl,44,11,0.1026086956521739,0.6332868165639749,24,0.9329721633709165
natural,gpt2,gpt2-xl,47,15,0.1034782608695652,0.6303950708493536,24,0.9329721633709165
natural,gpt2,gpt2-xl,40,13,0.10869565217391304,0.6131561977406332,24,0.9325569547386057
natural,gpt2,gpt2-xl,43,23,0.11304347826086956,0.5989404349055967,24,0.9144128777184682
natural,gpt2,gpt2-xl,43,10,0.11391304347826085,0.5961140506694134,24,0.9135847519837753
natural,gpt2,gpt2-xl,44,3,0.11478260869565216,0.5932933336915411,24,0.9135847519837753
natural,gpt2,gpt2-xl,46,8,0.11478260869565216,0.5932933336915411,24,0.9135847519837753
natural,gpt2,gpt2-xl,38,21,0.11652173913043477,0.587669032951115,24,0.9135847519837753
natural,gpt2,gpt2-xl,32,24,0.12,0.5764898720889464,24,0.9135847519837753
natural,gpt2,gpt2-xl,35,3,0.12,0.5764898720889464,24,0.9135847519837753
natural,gpt2,gpt2-xl,36,21,0.1208695652173913,0.5737097351958667,24,0.9135847519837753
natural,gpt2,gpt2-xl,38,13,0.1208695652173913,0.5737097351958667,24,0.9135847519837753
natural,gpt2,gpt2-xl,45,5,0.1217391304347826,0.5709355226889166,24,0.9135847519837753
natural,gpt2,gpt2-xl,33,20,0.1226086956521739,0.5681672657020507,24,0.9135847519837753
natural,gpt2,gpt2-xl,44,15,0.12347826086956522,0.5654049951421966,24,0.9135847519837753
natural,gpt2,gpt2-xl,37,24,0.12608695652173912,0.5571544076689683,24,0.9135847519837753
natural,gpt2,gpt2-xl,46,0,0.12608695652173912,0.5571544076689683,24,0.9135847519837753
natural,gpt2,gpt2-xl,47,0,0.13043478260869562,0.5435259752175851,24,0.9135847519837753
natural,gpt2,gpt2-xl,36,8,0.13391304347826086,0.5327356259700111,24,0.9135847519837753
natural,gpt2,gpt2-xl,46,9,0.13478260869565215,0.5300538865453848,24,0.9135847519837753
natural,gpt2,gpt2-xl,41,21,0.13739130434782607,0.5220471463273302,24,0.9135847519837753
natural,gpt2,gpt2-xl,42,12,0.1391304347826087,0.5167416555162507,24,0.9135847519837753
natural,gpt2,gpt2-xl,32,4,0.13999999999999999,0.5140986909290425,24,0.9135847519837753
natural,gpt2,gpt2-xl,45,11,0.1434782608695652,0.5035926462175362,24,0.9114799026561741
natural,gpt2,gpt2-xl,44,18,0.1452173913043478,0.4983794692456114,24,0.9108776660510223
natural,gpt2,gpt2-xl,44,0,0.14869565217391303,0.48803379955072457,24,0.9085371680425188
natural,gpt2,gpt2-xl,35,23,0.15652173913043477,0.4651562978756907,24,0.8945313420686359
natural,gpt2,gpt2-xl,41,5,0.1591304347826087,0.45765578201494617,24,0.8945313420686359
natural,gpt2,gpt2-xl,35,5,0.1643478260869565,0.4428461512393397,24,0.8856923024786794
natural,gpt2,gpt2-xl,40,4,0.17739130434782607,0.40696255139715687,24,0.8478386487440769
natural,gpt2,gpt2-xl,37,22,0.18347826086956517,0.3907866745462584,24,0.8319047473276063
natural,gpt2,gpt2-xl,37,4,0.1843478260869565,0.3885058997417008,24,0.8319047473276063
natural,gpt2,gpt2-xl,42,22,0.1869565217391304,0.381708968635058,24,0.8319047473276063
natural,gpt2,gpt2-xl,36,14,0.1869565217391304,0.381708968635058,24,0.8319047473276063
natural,gpt2,gpt2-xl,40,16,0.1869565217391304,0.381708968635058,24,0.8319047473276063
natural,gpt2,gpt2-xl,46,10,0.18956521739130433,0.3749803911439148,24,0.8319047473276063
natural,gpt2,gpt2-xl,32,17,0.19043478260869565,0.3727527778427129,24,0.8319047473276063
natural,gpt2,gpt2-xl,32,2,0.19043478260869565,0.3727527778427129,24,0.8319047473276063
natural,gpt2,gpt2-xl,39,16,0.19043478260869565,0.3727527778427129,24,0.8319047473276063
natural,gpt2,gpt2-xl,45,20,0.19999999999999998,0.34875573272354543,24,0.8305294984068345
natural,gpt2,gpt2-xl,34,3,0.2078260869565217,0.3298186178055177,24,0.8194251374050129
natural,gpt2,gpt2-xl,38,18,0.21043478260869564,0.3236466869695016,24,0.8142404289285544
natural,gpt2,gpt2-xl,32,22,0.22,0.3016203705478416,24,0.793737817231162
natural,gpt2,gpt2-xl,35,8,0.2269565217391304,0.28619953720339847,24,0.7787742508936013
natural,gpt2,gpt2-xl,32,16,0.23043478260869563,0.27867844240498885,24,0.7741067844583023
natural,gpt2,gpt2-xl,35,18,0.23391304347826083,0.27128359982868233,24,0.7695988647622194
natural,gpt2,gpt2-xl,34,21,0.2434782608695652,0.25159816184284284,24,0.7555071117894514
natural,gpt2,gpt2-xl,46,21,0.248695652173913,0.2412617668879545,24,0.7555071117894514
natural,gpt2,gpt2-xl,32,7,0.2504347826086956,0.23787902276971346,24,0.7555071117894514
natural,gpt2,gpt2-xl,36,5,0.25652173913043474,0.22628553340548088,24,0.7480513501007632
natural,gpt2,gpt2-xl,41,10,0.25999999999999995,0.21983196016993542,24,0.7451930853218149
natural,gpt2,gpt2-xl,40,12,0.26347826086956516,0.21350236658523813,24,0.7451930853218149
natural,gpt2,gpt2-xl,32,10,0.26608695652173914,0.20883621481010178,24,0.7451930853218149
natural,gpt2,gpt2-xl,36,18,0.268695652173913,0.2042392593734892,24,0.7451930853218149
natural,gpt2,gpt2-xl,41,20,0.2869565217391304,0.1739742419036643,24,0.7248926745986014
natural,gpt2,gpt2-xl,33,17,0.2895652173913043,0.1699201869525098,24,0.7248926745986014
natural,gpt2,gpt2-xl,45,10,0.29130434782608694,0.16725434336435271,24,0.7248926745986014
natural,gpt2,gpt2-xl,42,10,0.3069565217391304,0.1445678681051738,24,0.6884184195484467
natural,gpt2,gpt2-xl,46,12,0.3069565217391304,0.1445678681051738,24,0.6884184195484467
natural,gpt2,gpt2-xl,35,13,0.3078260869565217,0.1433753755501812,24,0.6884184195484467
natural,gpt2,gpt2-xl,35,2,0.31565217391304345,0.13295721253912648,24,0.6789218653138158
natural,gpt2,gpt2-xl,46,7,0.34521739130434775,0.09849909879561232,24,0.6287771790550499
natural,gpt2,gpt2-xl,46,22,0.35130434782608694,0.09231725461010774,24,0.6287771790550499
natural,gpt2,gpt2-xl,36,6,0.35130434782608694,0.09231725461010774,24,0.6287771790550499
natural,gpt2,gpt2-xl,35,1,0.3530434782608695,0.09060541970723546,24,0.6287771790550499
natural,gpt2,gpt2-xl,47,8,0.3539130434782608,0.08975845608982283,24,0.6287771790550499
natural,gpt2,gpt2-xl,38,11,0.3756521739130434,0.07045361689375702,24,0.5996052501596342
natural,gpt2,gpt2-xl,38,6,0.37739130434782603,0.06905854527666128,24,0.5996052501596342
natural,gpt2,gpt2-xl,33,22,0.3817391304347826,0.06566315225644624,24,0.5996052501596342
natural,gpt2,gpt2-xl,34,6,0.39652173913043476,0.05506841408516782,24,0.5996052501596342
natural,gpt2,gpt2-xl,39,7,0.40347826086956523,0.05056591564642584,24,0.5996052501596342
natural,gpt2,gpt2-xl,38,8,0.42869565217391303,0.036600023060006086,24,0.5996052501596342
natural,gpt2,gpt2-xl,36,22,0.43304347826086953,0.03453637926407846,24,0.5996052501596342
natural,gpt2,gpt2-xl,35,20,0.4878260869565217,0.015596440710648222,24,0.5996052501596342
natural,gpt2,gpt2-xl,34,2,0.4991304347826086,0.013027663764128785,24,0.5996052501596342
natural,olmo,OLMo-2-0425-1B,15,6,-0.6069565217391303,0.0016613144755187755,24,0.13290515804150205
natural,olmo,OLMo-2-0425-1B,15,9,-0.5443478260869564,0.005958587597088948,24,0.14409587830363685
natural,olmo,OLMo-2-0425-1B,12,4,-0.5365217391304348,0.006874530593332835,24,0.14409587830363685
natural,olmo,OLMo-2-0425-1B,15,10,-0.5339130434782609,0.007204793915181842,24,0.14409587830363685
natural,olmo,OLMo-2-0425-1B,12,3,-0.48086956521739127,0.017373241582602485,24,0.2712611591532061
natural,olmo,OLMo-2-0425-1B,14,3,-0.47043478260869553,0.020344586936490456,24,0.2712611591532061
natural,olmo,OLMo-2-0425-1B,11,4,-0.4165217391304347,0.042900817522030246,24,0.49029505739463136
natural,olmo,OLMo-2-0425-1B,14,11,-0.3878260869565217,0.06112631008008123,24,0.5489708463047291
natural,olmo,OLMo-2-0425-1B,12,8,-0.3869565217391304,0.061759220209282026,24,0.5489708463047291
natural,olmo,OLMo-2-0425-1B,13,5,-0.3521739130434782,0.09145834490857085,24,0.639622198715546
natural,olmo,OLMo-2-0425-1B,12,11,-0.34521739130434775,0.09849909879561232,24,0.639622198715546
natural,olmo,OLMo-2-0425-1B,15,11,-0.3391304347826086,0.10498302480093245,24,0.639622198715546
natural,olmo,OLMo-2-0425-1B,15,1,-0.32695652173913037,0.11888708485840495,24,0.639622198715546
natural,olmo,OLMo-2-0425-1B,12,12,-0.32608695652173914,0.11992916225916488,24,0.639622198715546
natural,olmo,OLMo-2-0425-1B,13,4,-0.31130434782608696,0.13867554266987714,24,0.6478551537181971
natural,olmo,OLMo-2-0425-1B,11,11,-0.3069565217391304,0.1445678681051738,24,0.6478551537181971
natural,olmo,OLMo-2-0425-1B,15,12,-0.3060869565217391,0.14576740958659434,24,0.6478551537181971
natural,olmo,OLMo-2-0425-1B,14,1,-0.3,0.1543630091360108,24,0.6499495121516246
natural,olmo,OLMo-2-0425-1B,14,4,-0.29304347826086957,0.16461785270058832,24,0.6584714108023533
natural,olmo,OLMo-2-0425-1B,11,10,-0.2860869565217391,0.17534039388346917,24,0.6628464364034805
natural,olmo,OLMo-2-0425-1B,15,2,-0.2817391304347826,0.18228277001095713,24,0.6628464364034805
natural,olmo,OLMo-2-0425-1B,13,11,-0.2678260869565217,0.20576390509564657,24,0.6983614674299097
natural,olmo,OLMo-2-0425-1B,11,3,-0.2643478260869565,0.21193927878705082,24,0.6983614674299097
natural,olmo,OLMo-2-0425-1B,13,6,-0.22869565217391302,0.2824232076363163,24,0.8231415361879529
natural,olmo,OLMo-2-0425-1B,12,14,-0.2278260869565217,0.28430742700718314,24,0.8231415361879529
natural,olmo,OLMo-2-0425-1B,13,13,-0.21478260869565213,0.31351686150284375,24,0.8414056818441215
natural,olmo,OLMo-2-0425-1B,11,7,-0.21391304347826084,0.3155271306915456,24,0.8414056818441215
natural,olmo,OLMo-2-0425-1B,13,12,-0.20869565217391303,0.3277534837670476,24,0.8458154419794778
natural,olmo,OLMo-2-0425-1B,11,13,-0.19130434782608693,0.37053280666994315,24,0.914462145902365
natural,olmo,OLMo-2-0425-1B,14,12,-0.18869565217391301,0.37721563518472556,24,0.914462145902365
natural,olmo,OLMo-2-0425-1B,15,14,-0.17478260869565218,0.41400702240858334,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,11,5,-0.17478260869565218,0.41400702240858334,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,12,10,-0.14869565217391303,0.48803379955072457,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,14,7,-0.1434782608695652,0.5035926462175362,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,13,8,-0.1408695652173913,0.511462281884675,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,11,12,-0.13565217391304346,0.5273785419058558,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,13,9,-0.13391304347826086,0.5327356259700111,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,12,2,-0.12956521739130433,0.546239269258583,24,0.9297689689507795
natural,olmo,OLMo-2-0425-1B,11,8,-0.11304347826086956,0.5989404349055967,24,0.9778619345397497
natural,olmo,OLMo-2-0425-1B,15,3,-0.09217391304347824,0.6683845191595212,24,0.9888129023571258
natural,olmo,OLMo-2-0425-1B,15,4,-0.08521739130434783,0.692169031649988,24,0.9888129023571258
natural,olmo,OLMo-2-0425-1B,11,15,-0.05652173913043478,0.7930697839291405,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,12,0,-0.05565217391304347,0.7961874995255513,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,14,13,-0.05130434782608695,0.8118206065534151,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,15,13,-0.04,0.8527804394339904,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,12,1,-0.03913043478260869,0.855947935071337,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,13,1,-0.034782608695652174,0.8718168719786574,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,15,8,-0.03043478260869565,0.8877339355759605,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,13,7,-0.029565217391304344,0.8909226043767046,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,11,9,-0.027826086956521737,0.8973048186218164,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,12,7,-0.02608695652173913,0.903693217741266,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,11,1,-0.02260869565217391,0.9164870430337815,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,14,8,-0.015652173913043476,0.9421320594035385,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,13,2,-0.013043478260869565,0.9517646868003002,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,15,7,-0.002608695652173913,0.9903476848039034,24,0.9967824967252694
natural,olmo,OLMo-2-0425-1B,15,0,-0.0008695652173913043,0.9967824967252694,24,0.9967824967252694
natural,olmo,OLMo-2-0425-1B,12,6,0.009565217391304347,0.9646181660759277,24,0.9893519652060797
natural,olmo,OLMo-2-0425-1B,13,0,0.013043478260869565,0.9517646868003002,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,14,10,0.015652173913043476,0.9421320594035385,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,14,2,0.019130434782608695,0.9293010160374854,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,11,14,0.03130434782608695,0.884546955655295,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,13,15,0.05304347826086955,0.8055586374612034,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,14,0,0.05652173913043478,0.7930697839291405,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,12,15,0.06434782608695652,0.7651539392008924,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,12,13,0.07913043478260869,0.7132155791016112,24,0.9888464278444677
natural,olmo,OLMo-2-0425-1B,14,14,0.08608695652173912,0.6891799258775774,24,0.9888129023571258
natural,olmo,OLMo-2-0425-1B,11,6,0.08782608695652173,0.6832152692148052,24,0.9888129023571258
natural,olmo,OLMo-2-0425-1B,14,6,0.09217391304347824,0.6683845191595212,24,0.9888129023571258
natural,olmo,OLMo-2-0425-1B,12,5,0.09565217391304347,0.6566056616723346,24,0.9888129023571258
natural,olmo,OLMo-2-0425-1B,14,9,0.10869565217391304,0.6131561977406332,24,0.9810499163850132
natural,olmo,OLMo-2-0425-1B,13,3,0.1252173913043478,0.559898535790483,24,0.9331642263174716
natural,olmo,OLMo-2-0425-1B,14,5,0.1391304347826087,0.5167416555162507,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,11,2,0.1469565217391304,0.4931931221106659,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,12,9,0.14956521739130432,0.48546433225418195,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,13,14,0.15391304347826085,0.47271986689761514,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,15,15,0.16086956521739126,0.452690747765674,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,13,10,0.1678260869565217,0.4331165526494354,24,0.9264967408174106
natural,olmo,OLMo-2-0425-1B,15,5,0.22608695652173913,0.2880995376657835,24,0.8231415361879529
natural,olmo,OLMo-2-0425-1B,14,15,0.26086956521739124,0.21823795857184675,24,0.6983614674299097
natural,olmo,OLMo-2-0425-1B,11,0,0.3408695652173913,0.10309920611122532,24,0.639622198715546
natural,olmo,OLMo-2-1124-13B,29,32,-0.6495652173913044,0.000592587629355936,24,0.21007343296409559
natural,olmo,OLMo-2-1124-13B,30,26,-0.6052173913043478,0.0017274234785712643,24,0.2994200696190191
natural,olmo,OLMo-2-1124-13B,28,17,-0.5895652173913043,0.00243045519129241,24,0.3023393988033167
natural,olmo,OLMo-2-1124-13B,29,26,-0.5739130434782608,0.0033630914138609155,24,0.3023393988033167
natural,olmo,OLMo-2-1124-13B,34,22,-0.5695652173913043,0.003670316994100729,24,0.3023393988033167
natural,olmo,OLMo-2-1124-13B,31,30,-0.5643478260869564,0.004069953445429263,24,0.3023393988033167
natural,olmo,OLMo-2-1124-13B,32,14,-0.5417391304347825,0.006251808267606682,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,32,10,-0.5356521739130434,0.006983184749703951,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,29,8,-0.5339130434782609,0.007204793915181842,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,27,1,-0.5252173913043477,0.008402700736251656,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,31,32,-0.5208695652173913,0.009061048624292236,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,34,18,-0.5104347826086956,0.010817218599752949,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,36,11,-0.5095652173913043,0.010975435304819026,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,27,14,-0.508695652173913,0.011135557260269265,24,0.34061704560823636
natural,olmo,OLMo-2-1124-13B,38,26,-0.5034782608695652,0.012137275539587173,24,0.34351266627094595
natural,olmo,OLMo-2-1124-13B,27,27,-0.5008695652173912,0.012665278925668665,24,0.34351266627094595
natural,olmo,OLMo-2-1124-13B,27,33,-0.4982608695652173,0.013212025625805614,24,0.34351266627094595
natural,olmo,OLMo-2-1124-13B,30,18,-0.48086956521739127,0.017373241582602485,24,0.38907394180823285
natural,olmo,OLMo-2-1124-13B,27,21,-0.468695652173913,0.020877632609712343,24,0.38907394180823285
natural,olmo,OLMo-2-1124-13B,29,39,-0.46782608695652167,0.021148364845632338,24,0.38907394180823285
natural,olmo,OLMo-2-1124-13B,28,19,-0.46782608695652167,0.021148364845632338,24,0.38907394180823285
natural,olmo,OLMo-2-1124-13B,33,38,-0.4626086956521739,0.022833034205313595,24,0.3957725928921023
